1598219223,s2-eth2,152292.00,6231624.00,6383916.00,6231624,152292,2058.00,4116.00,6174.00,4116,2058,0.00,0.00,0,0
1598219223,s2-eth1,6231624.00,152292.00,6383916.00,152292,6231624,4116.00,2058.00,6174.00,2058,4116,0.00,0.00,0,0
1598219223,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1598219223,s3-eth2,152292.00,6231624.00,6383916.00,6231624,152292,2058.00,4116.00,6174.00,4116,2058,0.00,0.00,0,0
1598219223,s3-eth1,6231624.00,152292.00,6383916.00,152292,6231624,4116.00,2058.00,6174.00,2058,4116,0.00,0.00,0,0
1598219223,total,19151748.00,19151748.00,38303496.00,19151748,19151748,18522.00,18522.00,37044.00,18522,18522,0.00,0.00,0,0
1598219224,s1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1598219224,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1598219224,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1598219224,s2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1598219224,s1-eth2,151996.00,6219512.00,6371508.00,6219512,151996,2054.00,4108.00,6162.00,4108,2054,0.00,0.00,0,0
1598219224,s1-eth1,6219512.00,151996.00,6371508.00,151996,6219512,4108.00,2054.00,6162.00,2054,4108,0.00,0.00,0,0
1598219224,s3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1598219224,s2-eth2,151996.00,6219512.00,6371508.00,6219512,151996,2054.00,4108.00,6162.00,4108,2054,0.00,0.00,0,0
1598219224,s2-eth1,6219512.00,151996.00,6371508.00,151996,6219512,4108.00,2054.00,6162.00,2054,4108,0.00,0.00,0,0
1598219224,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1598219224,s3-eth2,151996.00,6221026.00,6373022.00,6221026,151996,2054.00,4109.00,6163.00,4109,2054,0.00,0.00,0,0
1598219224,s3-eth1,6219512.00,151996.00,6371508.00,151996,6219512,4108.00,2054.00,6162.00,2054,4108,0.00,0.00,0,0
1598219224,total,19114524.00,19116038.00,38230560.00,19116038,19114524,18486.00,18487.00,36973.00,18487,18486,0.00,0.00,0,0
1598219225,s1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1598219225,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1598219225,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1598219225,s2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1598219225,s1-eth2,152292.00,6230110.00,6382402.00,6230110,152292,2058.00,4115.00,6173.00,4115,2058,0.00,0.00,0,0
1598219225,s1-eth1,6230110.00,152218.00,6382328.00,152218,6230110,4115.00,2057.00,6172.00,2057,4115,0.00,0.00,0,0
1598219225,s3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1598219225,s2-eth2,152218.00,6230110.00,6382328.00,6230110,152218,2057.00,4115.00,6172.00,4115,2057,0.00,0.00,0,0
1598219225,s2-eth1,6230110.00,152292.00,6382402.00,152292,6230110,4115.00,2058.00,6173.00,2058,4115,0.00,0.00,0,0
1598219225,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1598219225,s3-eth2,152218.00,6230110.00,6382328.00,6230110,152218,2057.00,4115.00,6172.00,4115,2057,0.00,0.00,0,0
1598219225,s3-eth1,6230110.00,152218.00,6382328.00,152218,6230110,4115.00,2057.00,6172.00,2057,4115,0.00,0.00,0,0
1598219225,total,19147058.00,19147058.00,38294116.00,19147058,19147058,18517.00,18517.00,37034.00,18517,18517,0.00,0.00,0,0
1598219226,s1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1598219226,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1598219226,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1598219226,s2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1598219226,s1-eth2,151330.00,6195288.00,6346618.00,6195288,151330,2045.00,4092.00,6137.00,4092,2045,0.00,0.00,0,0
1598219226,s1-eth1,6193774.00,151404.00,6345178.00,151404,6193774,4091.00,2046.00,6137.00,2046,4091,0.00,0.00,0,0
1598219226,s3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1598219226,s2-eth2,151478.00,6195288.00,6346766.00,6195288,151478,2047.00,4092.00,6139.00,4092,2047,0.00,0.00,0,0
1598219226,s2-eth1,6195288.00,151330.00,6346618.00,151330,6195288,4092.00,2045.00,6137.00,2045,4092,0.00,0.00,0,0
1598219226,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1598219226,s3-eth2,151552.00,6195288.00,6346840.00,6195288,151552,2048.00,4092.00,6140.00,4092,2048,0.00,0.00,0,0
1598219226,s3-eth1,6195288.00,151478.00,6346766.00,151478,6195288,4092.00,2047.00,6139.00,2047,4092,0.00,0.00,0,0
1598219226,total,19038710.00,19040076.00,38078784.00,19040076,19038710,18415.00,18414.00,36829.00,18414,18415,0.00,0.00,0,0
1598219227,s1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1598219227,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1598219227,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1598219227,s2,0.00,342.00,342.00,342,0,0.00,1.00,1.00,1,0,0.00,0.00,0,0
1598219227,s1-eth2,150636.00,6146840.00,6297476.00,6146840,150636,2032.00,4060.00,6092.00,4060,2032,0.00,0.00,0,0
1598219227,s1-eth1,6148354.00,150220.00,6298574.00,150220,6148354,4061.00,2030.00,6091.00,2030,4061,0.00,0.00,0,0
